20303 20305 132.151810 -13.885660 132.163170 -13.901760 -0.2570 -0.0189 -0.3183 -0.0019 11.21  2.45 15.87  4.24 555 555 6  0.0636   70.3 145.6 2 0
20414 20418 133.149215  28.330821 133.170390  28.316320 -0.4848 -0.2335 -0.4755 -0.2471  5.96 -9.00 14.40  5.84 121 555 1  0.0165   85.0 127.9 2 0
20425 20426 133.186880  22.515540 133.186110  22.514500 -0.0638 -0.1931 -0.0638 -0.1931 14.93  5.02 12.70  2.66 576 555 1  0.0000    5.0 209.0 2 0
20452 20453 133.264780  -4.602890 133.269190  -4.604700  0.0161 -0.1688  0.0153 -0.1810 13.14  2.74 17.00  3.94 555 555 1  0.0122   17.1 112.4 2 0
20496 20497 133.522040 -13.125280 133.522040 -13.125280  0.3435 -0.5489  0.3435 -0.5489 11.90  3.80 11.90  3.80 555 555 1  0.0000    2.0  75.0 2 0
20500 20502 133.522570 -14.664550 133.526800 -14.702430  0.1123 -0.1638  0.1384 -0.1262 13.97  3.17 13.93  3.41 555 555 6  0.0458  137.2 173.8 2 0
20526 20527 133.980080  46.513040 133.980080  46.513040 -0.2433 -0.1971 -0.2433 -0.1971 10.90  1.05 13.47  3.61 555 576 1  0.0000   10.0 134.0 2 0
20589 20590 134.209270  -0.680470 134.209740  -0.680610 -0.1650 -0.0110 -0.1442 -0.0256 13.22  3.61 12.17  2.49 544 555 1  0.0254    2.5 115.0 2 0
20637 20638 134.563030  19.763080 134.563030  19.763080 -0.8467 -0.0656 -0.8467 -0.0656 13.37  5.59 13.37  5.59 555 555 1  0.0000    4.5 153.0 2 0
20660 20663 134.586510 -14.369710 134.593695 -14.374072  0.0062 -0.2436  0.0112 -0.2428 16.31  4.62  9.06  1.45 555 121 1  0.0051   29.6 122.1 2 0
20699 20700 134.818525 -12.565059 134.818525 -12.565059  0.0413 -0.2607  0.0413 -0.2607 15.40  2.51 12.42  1.66 276 222 2  0.0000    5.0  17.0 1 0
20703 20706 135.059870  42.957390 135.080410  43.030020  0.0104 -0.2046  0.0580 -0.1680 17.96  5.38 18.78 -9.00 555 886 6  0.0600  267.0  11.7 1 0
20763 20764 135.322826  15.265782 135.322773  15.264324 -0.1242 -0.3135 -0.1106 -0.3201  9.47  2.78  9.73  2.94 333 333 1  0.0151    6.0 202.0 2 0
20777 20778 135.238350 -22.230650 135.238350 -22.230650 -0.1295  0.1183 -0.1295  0.1183 14.34  3.01 14.34  3.01 555 555 1  0.0000    5.0 108.0 2 0
20892 20894 136.199150  37.978550 136.201990  37.978020  0.1214 -0.2027  0.1368 -0.2079 16.33  2.35 15.17  2.00 555 555 2  0.0163    8.0  96.0 2 0
21221 21222 138.343980  42.191500 138.343980  42.191500 -0.3195 -0.4608 -0.3195 -0.4608 14.21  3.45 14.21  3.45 555 555 1  0.0000    3.0 340.0 2 0
21249 21251 138.594885  52.686607 138.602872  52.686366 -1.5556 -0.5700 -1.5608 -0.6606  7.64 -9.00  7.70 -9.00 121 121 1  0.0907   17.5  92.8 2 0
21328 21336 138.984940  14.240250 139.032007  14.125876  0.0101 -0.2502  0.0253 -0.2534 14.37  3.47  8.36  1.22 555 121 1  0.0155  443.3 158.3 3 0
21351 21352 139.149360  19.921540 139.150340  19.921020 -0.0836 -0.2555 -0.0174 -0.2935 12.80  0.58 12.80  0.30 555 555 2  0.0763    2.5 120.0 2 0
21386 21388 139.419901  28.554941 139.417304  28.555830 -0.1957 -0.0704 -0.1957 -0.0704 14.35  3.98 13.97  4.10 566 566 1  0.0000    8.0 291.0 0 0
21397 21416 139.673080  58.463220 139.799779  58.402859 -0.1656 -0.1302 -0.1611 -0.1295 16.17  4.02  8.84  1.14 555 121 1  0.0046  322.7 132.3 2 0
21426 21428 139.672520  26.764550 139.692580  26.753090 -0.1962 -0.3492 -0.1964 -0.3583 16.26  5.01 11.97  3.71 555 555 1  0.0091   76.5 122.6 2 0
21509 21510 140.287970  41.895340 140.287970  41.895340  0.0867 -0.3110  0.0867 -0.3110 13.17  2.15 16.95 -9.00 555 576 4  0.0000    4.0   7.0 1 0
21625 21628 140.853500  -5.048970 140.857100  -5.050130 -0.2998 -0.1450 -0.2865 -0.1537 13.53  3.61 13.93  3.93 555 555 1  0.0159   13.6 107.9 2 0
21666 21667 141.061540  -1.718120 141.062800  -1.717380 -0.2619 -0.3330 -0.1674 -0.2771 12.13  1.87 12.13  2.36 555 555 1  0.1098    5.5  61.0 2 0
21682 21683 141.062972 -16.013127 141.068110 -16.003240 -0.2290 -0.0227 -0.2279 -0.0150  8.95  1.03 16.70  3.85 121 555 1  0.0078   39.8  26.5 2 0
21699 21701 141.422230  46.432110 141.425280  46.431560 -0.1780 -0.1892 -0.1745 -0.1955 17.79  3.89 17.40  3.74 555 555 1  0.0072    8.0 105.0 2 0
21833 21834 142.162830  30.911120 142.164130  30.910840 -0.0515 -0.2094  0.0325 -0.2303 12.34  2.16 12.34  2.58 555 555 1  0.0866    5.0 110.0 2 0
21868 21870 142.222186  -7.371051 142.232170  -7.369910 -0.1658 -0.7118 -0.1743 -0.6976 12.10  3.62 15.10  4.70 111 555 1  0.0165   35.9  83.4 2 0
21891 21892 142.338710  -4.168260 142.339690  -4.173230 -0.2231  0.0462 -0.2212  0.0426 15.27  0.33 15.41  4.21 555 555 3  0.0041   18.2 168.9 2 0
21914 21915 142.618320  38.365330 142.620850  38.366410 -0.1520 -0.1169 -0.1537 -0.1169 18.18  2.49 17.31  2.47 555 555 2  0.0017    8.0  62.0 2 0
21938 21941 142.730788  26.964758 142.744270  26.985700 -0.1390  0.1169 -0.1441  0.1212 11.06  2.50 14.53  3.97 121 555 1  0.0067   86.9  29.8 2 0
22012 22015 143.182329  26.988529 143.201070  26.995520 -0.1478 -0.2467 -0.1386 -0.2427  7.05  1.48 16.03  5.69 121 555 1  0.0100   65.2  67.3 2 0
22121 22125 143.799309 -10.309434 143.824764 -10.314234 -0.0931 -0.1754 -0.0913 -0.1756 11.39  2.32  9.70  1.66 121 121 1  0.0018   91.8 100.8 2 0
22289 22290 144.860650  -8.013270 144.869970  -8.022290 -0.1258 -0.1453 -0.1244 -0.1441 17.27  3.65 12.47  1.98 555 555 1  0.0018   46.5 134.3 2 0
22294 22295 144.982117  22.361368 144.982117  22.361368 -0.1623 -0.0521 -0.1623 -0.0521 13.09  3.54 10.35  1.89 276 222 1  0.0000    7.0 153.0 1 0
22301 22302 144.957080  -9.765680 144.957450  -9.769430  0.0987 -0.2328  0.0988 -0.2393 17.14  2.48 15.65  1.85 555 555 2  0.0065   13.6 174.4 2 0
22340 22350 145.645168  70.033887 145.715558  70.039403 -0.6722 -0.2683 -0.6673 -0.2685 10.56  3.63 11.19  3.86 121 121 1  0.0049   88.8  77.1 2 0
22355 22357 145.375950  15.527260 145.382350  15.529850 -0.2281  0.0334 -0.2274  0.0322 14.47  3.15 15.20  3.65 555 555 1  0.0014   24.1  67.2 2 0
22408 22411 145.738100  23.855490 145.755490  23.822690 -0.1640 -0.2134 -0.1640 -0.2134 18.78  5.52 12.41  3.44 576 555 1  0.0459  131.2 154.1 2 0
22416 22417 145.756790  14.871390 145.756960  14.870240  0.1052 -0.1436  0.1185 -0.2381 15.40  3.42 15.40  2.81 555 555 1  0.0954    5.0 171.0 2 0
22475 22478 146.242740  41.506330 146.252720  41.520770 -0.2370 -0.1874 -0.2410 -0.1899 13.31  2.25 18.67  4.04 555 555 1  0.0047   58.5  27.4 2 0
22484 22486 146.341640  46.275960 146.344890  46.281560 -0.1982 -0.1280 -0.1984 -0.1301 16.87  4.02 17.50  4.33 555 555 1  0.0021   21.7  21.9 2 0
22492 22494 146.282800  23.456860 146.286000  23.458720 -0.2008 -0.0819 -0.1987 -0.1077 17.67  0.99 17.80  1.04 555 555 3  0.0259   12.5  57.6 2 0
22525 22526 146.568680  38.658430 146.570230  38.657320 -0.0836 -0.2220 -0.0615 -0.2508 14.32  1.21 12.58  1.61 576 555 2  0.0363    5.0 141.0 2 0
22562 22564 146.631690  -9.415400 146.647580  -9.416420  0.0642 -0.1881  0.0668 -0.1921 17.54  3.51 15.94  2.53 555 555 1  0.0048   56.6  93.7 2 0
22590 22591 146.929710  42.868770 146.931160  42.867730 -0.1599  0.0931 -0.1599  0.0931 13.56  2.35 13.12  1.82 566 566 5  0.0000    5.0 136.0 2 0
22604 22621 146.956340  25.204840 147.045020  25.117810 -0.1520 -0.0680 -0.1740 -0.0080 18.99  3.41 13.24  2.43 886 886 6  0.0639  426.1 137.3 1 0
22642 22643 147.058186 -10.191657 147.055830 -10.193830  0.1485 -0.1910  0.1485 -0.1910  9.12  1.52 12.55  3.98 222 576 1  0.0000   10.0 225.0 2 0
22684 22685 147.350850  18.398570 147.353190  18.398780 -0.1990  0.1563 -0.1990  0.1563 13.61  2.90 17.39  4.28 555 576 1  0.0000    8.0  86.0 2 0
22719 22721 147.485680  -8.826810 147.488560  -8.830040 -0.3029 -0.1544 -0.3022 -0.1551 17.23  5.08 15.57  4.47 555 555 1  0.0010   15.5 138.6 2 0
22772 22773 147.830290  -6.611470 147.836340  -6.611600  0.1256 -0.1268  0.1399 -0.1300 18.64  4.00 19.38  4.33 555 555 1  0.0147   21.6  91.2 2 0
22774 22781 148.005870  44.496800 148.021450  44.575060 -0.1409 -0.1299 -0.1130 -0.1258 17.30  4.20 18.50  4.47 555 555 6  0.0282  284.6   8.1 2 0
22918 22922 149.122550  69.530630 149.150680  69.533010 -0.1738 -0.1670 -0.1741 -0.1681 14.13  3.36 18.03  4.63 555 555 1  0.0011   36.4  76.4 2 0
22946 22953 148.848860 -13.589440 148.858830 -13.587440  0.0102 -0.1773  0.0078 -0.1820 15.43  4.13 17.53  5.02 555 555 1  0.0053   35.6  78.3 2 0
23007 23008 149.259197  19.762394 149.259938  19.753934 -0.2322 -0.0069 -0.2314 -0.0086  7.60  1.14  8.40  1.35 121 121 1  0.0019   30.6 175.3 2 0
23069 23070 149.696090  43.160640 149.696850  43.164990 -0.4439 -0.2455 -0.4416 -0.2394 15.34  3.77 13.61  3.21 555 555 1  0.0065   15.8   7.3 2 0
23087 23091 149.828270  43.840420 149.837180  43.840480 -0.1070 -0.2177 -0.1058 -0.2161 14.20  4.50 14.37  4.43 555 555 1  0.0020   23.1  89.5 2 0
23234 23235 150.416660 -24.078120 150.416660 -24.078120 -0.3636 -0.0306 -0.3636 -0.0306 16.35  1.35 15.75  1.18 576 555 3  0.0000    2.5  50.0 1 0
23281 23283 150.878950  26.323600 150.883860  26.323010  0.1166 -0.1640  0.1161 -0.1558 16.73  4.03 13.74  3.12 555 555 1  0.0082   16.0  97.6 2 0
23408 23419 151.693740  19.176670 151.762090  19.156410 -0.0353 -0.1832 -0.0357 -0.1998 13.46  3.27 18.78 -9.00 555 765 3  0.0166  243.6 107.4 3 0
23425 23433 152.007430  66.322980   0.000000   0.000000 -0.1608 -0.1261 -0.1608 -0.1261 14.62  1.40 12.71 -9.00 555 076 7  0.0000   56.0 132.0 1 0
23620 23622 152.837970  27.359700 152.842040  27.361020 -0.1740 -0.2974 -0.1750 -0.2989 16.43  4.48 17.96  4.92 555 555 1  0.0018   13.9  69.9 2 0
23707 23708 153.298040  -1.149390 153.296100  -1.150020 -0.1807  0.0502 -0.1916  0.0500 17.90  3.89 18.27  3.91 555 555 1  0.0109    7.0 252.0 2 0
23709 23710 153.290300  -8.781390 153.289720  -8.782730  0.1157 -0.0920  0.0909 -0.1370 11.70  1.54 14.39  3.30 555 576 1  0.0514    5.0 212.0 2 0
23731 23733 153.352650 -18.777220 153.363460 -18.778410 -0.1898  0.0870 -0.1892  0.0838 14.04  3.31 16.07  4.08 555 555 1  0.0033   37.1  96.6 2 0
23735 23737 153.429860   0.011310 153.434230   0.011020  0.3313 -0.2809  0.3341 -0.2784 17.76  5.23 14.83  4.23 555 555 1  0.0038   15.8  93.8 2 0
23745 23746 153.416280 -22.553960 153.413070 -22.562740 -0.2001  0.1661 -0.1990  0.1704 16.98  3.45 13.10  2.11 555 555 4  0.0044   33.4 198.7 2 0
23781 23782 153.724630  20.371810 153.724330  20.370370 -0.2358 -0.2263 -0.2358 -0.2263 16.42  3.99 13.90  3.13 576 555 1  0.0000    5.0 170.0 2 0
23914 23917 154.422680  21.912710 154.426280  21.915230  0.0003 -0.3094  0.0028 -0.3080 16.87  3.01 16.90  3.00 555 555 4  0.0029   15.1  53.0 2 0
23937 23938 154.565170  31.488610 154.565170  31.488610  0.0113 -0.1815  0.0113 -0.1815 17.04  2.50 17.04  2.50 555 555 2  0.0000    1.0  32.0 2 0
23974 23975 154.646410 -11.716750 154.650840 -11.717260 -0.3463 -0.2478 -0.3366 -0.2379 13.27  4.25 16.43  5.35 555 555 1  0.0139   15.7  96.7 2 0
23991 24011 155.218790  76.814380 155.314550  76.781850 -0.1823 -0.1435 -0.1989 -0.0971 15.77  3.75 12.40  2.28 555 555 6  0.0493  141.1 146.1 2 0
24113 24114 155.459490  35.917490 155.462140  35.914490 -0.1730 -0.0770 -0.1708 -0.0779 16.79  3.91 17.96  3.91 555 555 1  0.0024   13.3 144.4 2 0
24116 24117 155.362320 -16.356180 155.368753 -16.359289 -0.1991 -0.1063 -0.1930 -0.1041 14.44  3.58 11.94  2.74 555 222 1  0.0065   24.9 116.7 2 0
24144 24159 155.531320  12.077220 155.585358  12.145902 -0.3079 -0.0332 -0.3085 -0.0310 12.76  3.38 10.37  2.26 555 121 1  0.0023  312.0  37.6 3 0
24186 24187 155.756740  -7.585970 155.756920  -7.590320  0.1466 -0.2773  0.1466 -0.2773 15.62  4.46 16.10  4.51 576 555 1  0.0160   15.7 177.6 2 0
24410 24411 156.931340  -1.119550 156.932750  -1.119310  0.2303 -0.1424  0.3359 -0.1239 13.23  2.92 13.23  0.43 555 555 1  0.1072    5.0  80.0 2 0
24477 24478 157.384460  47.019550 157.384920  47.015290 -0.2367  0.0079 -0.2370  0.0045 12.77  2.59 17.50  4.31 555 555 1  0.0034   15.4 175.8 2 0
24489 24503 157.302590 -23.121370 157.393890 -23.123120 -0.1972 -0.0047 -0.2330 -0.0173 13.54  3.68 16.46  4.86 555 555 6  0.0380  302.3  91.2 3 0
24490 24492 157.466150  42.494810 157.493960  42.362080 -0.1634 -0.0519 -0.1825 -0.0533 14.93  4.28 18.71  2.72 555 555 5  0.0192  483.5 171.2 3 0
24512 24515 157.490456  -4.209455 157.496950  -4.217050  0.1557 -0.0234  0.1811 -0.0391 10.17  1.36 19.09  3.89 222 555 1  0.0299   35.9 139.5 2 0
24638 24639 158.239000  30.523780 158.239000  30.523780 -0.2821 -0.1396 -0.2821 -0.1396 14.17  1.77 18.13  2.33 555 576 2  0.0000    6.0 111.0 1 0
24653 24654 158.306910  34.153370 158.311630  34.152720 -0.2352 -0.1515 -0.2227 -0.1570 12.30  3.18 13.93  3.14 555 555 1  0.0137   14.3  99.4 2 0
24687 24698 158.539140  40.661080 158.563890  40.683140 -0.2163 -0.1133 -0.2160 -0.1073 16.83  4.56 16.13  4.34 555 555 1  0.0060  104.3  40.4 2 0
24757 24760 158.850910  26.269400 158.853554  26.269348  0.0531 -0.2042  0.0531 -0.2042 12.17  2.70  9.81  1.27 576 222 1  0.0000    8.0  91.0 2 0
24861 24863 159.351832  31.547830 159.359530  31.553810 -0.0095 -0.2077 -0.0172 -0.2077 10.24  1.79 16.63  4.53 121 555 1  0.0077   32.0  47.6 2 0
24873 24875 159.390960  29.998900 159.392670  29.994010  0.2009 -0.0799  0.2055 -0.0736 15.17  4.08 16.50  4.30 555 555 1  0.0078   18.4 163.2 2 0
24957 24960 159.906910  32.461830 159.917910  32.451980  0.1099 -0.1650  0.1092 -0.1670 14.23  3.20 13.10  2.98 555 555 1  0.0021   48.7 136.7 3 0
25005 25010 159.998379 -16.328978 160.040627 -16.372382  0.0865 -0.1001  0.1482 -0.1019  8.99  1.29  7.72  1.09 121 121 6  0.0617  213.8 137.0 2 0
25147 25160 160.887040  46.203872 161.002578  46.206655 -0.2702 -0.0680 -0.2688 -0.0619  5.18 -9.00  7.28  1.01 121 121 1  0.0063  288.0  88.0 2 0
25213 25215 161.219470  32.411420 161.229460  32.406520 -0.2108 -0.0121 -0.2080 -0.0080 13.49  3.97 16.26  4.41 555 555 1  0.0050   35.1 120.2 2 0
25218 25219 161.163670 -14.638540 161.163140 -14.639690 -0.1510 -0.0790 -0.1915 -0.1698 12.77  1.18 12.77  2.93 555 555 1  0.0994    4.0 199.0 2 0
25233 25234 161.252980  -2.120760 161.255180  -2.121490 -0.0723 -0.2228 -0.0723 -0.2228 16.07  2.62 12.64  1.46 576 555 2  0.0000    9.0 107.0 2 0
25279 25280 161.412890 -19.114377 161.412780 -19.114440 -1.8692 -0.6076 -1.8770 -0.6231 11.03  2.95 11.24  3.16 121 555 1  0.0174    7.5 352.0 2 0
25336 25338 161.802530  40.445460 161.807410  40.446980 -0.2976 -0.0353 -0.2976 -0.0353 17.36  5.94 19.04  6.60 555 576 1  0.0039   14.5  67.7 2 0
25362 25363 161.888610  20.127830 161.887690  20.127290 -0.1422 -0.2009 -0.2072 -0.2416 12.17  3.15 12.17  3.18 555 555 1  0.0767    4.0 240.0 2 0
25401 25406 162.180980  25.619750 162.198350  25.572090 -0.0658 -0.1800 -0.0494 -0.1766 17.33  5.13 14.49  2.03 555 555 5  0.0167  180.6 161.8 2 0
25403 25404 162.110580 -20.203160 162.117481 -20.206312 -0.1976 -0.1593 -0.2024 -0.1694 13.01  1.69 11.43  1.19 555 121 2  0.0112   25.9 116.0 2 0
25480 25488 162.593429 -13.435335 162.636460 -13.436940 -0.2202  0.1288 -0.2381  0.0454  9.63  1.22 15.73  4.61 121 555 6  0.0853  150.8  92.2 2 0
25572 25573 163.084030  -0.739810 163.082460  -0.738880 -0.1377 -0.3223 -0.1377 -0.3223 14.00  2.58 17.37  4.12 555 576 1  0.0000    7.0 306.0 2 0
25611 25612 163.248710 -13.747310 163.248710 -13.747310  0.6586 -0.3415  0.6586 -0.3415 14.50  3.69 14.50  3.69 555 555 1  0.0000    2.5  59.0 2 0
25623 25624 163.303760  -9.073470 163.303760  -9.073470 -0.2017  0.1639 -0.2017  0.1639 15.37  2.12 15.37  2.12 555 555 2  0.0000    3.0 336.0 2 0
25765 25800 164.111270  42.025990 164.312190  41.965550 -0.2500 -0.2300 -0.2675 -0.2620 14.64  3.84 15.70  4.34 886 555 6  0.0365  579.7 112.0 1 0
25797 25799 164.240043  -0.851138 164.246776  -0.854165  0.0736 -0.1345  0.0762 -0.1363 10.17  1.27 10.97  1.09 222 222 1  0.0032   26.6 114.2 2 0
25869 25870 164.616590 -10.775160 164.619936 -10.770373 -0.2014 -0.0943 -0.1855 -0.0052 14.09  4.57 10.11  1.48 555 222 6  0.0905   20.9  34.5 2 0
25918 25919 164.887770  30.212250 164.887770  30.212250 -0.1702 -0.0638 -0.1702 -0.0638 13.57  2.55 13.57  2.55 555 555 1  0.0000    2.0  40.0 2 0
25925 25926 164.909632  25.437634 164.911180  25.437141 -0.1840 -0.0499 -0.1775 -0.0815  8.57  2.13  9.22  2.58 222 222 1  0.0323    5.0  80.0 2 0
25928 25929 164.901080  12.667190 164.904140  12.662690 -0.3224 -0.1065 -0.3180 -0.1120 14.73  3.59 17.23  4.68 555 555 1  0.0070   19.4 146.4 2 0
25951 25969 165.054058  25.898420 165.147640  25.900390 -0.1133 -0.0343 -0.1196 -0.0564 10.74  1.68 18.47  4.18 222 555 6  0.0230  303.1  88.7 3 0
26095 26096 165.742842  -3.381379 165.743240  -3.385510  0.1345 -0.1631  0.1345 -0.1631  8.97  1.51 13.62  4.06 222 576 6  0.0594   14.9 174.5 2 0
26133 26138 166.329097  81.039181 166.356060  81.025650 -0.2135 -0.0459 -0.2122 -0.0458  8.39  1.24 16.24  4.56 121 555 1  0.0013   51.0 162.8 2 0
26189 26190 166.494120  78.617450 166.501100  78.622340 -0.1745 -0.0749 -0.1737 -0.0754 13.94  3.81 14.71  3.89 555 555 1  0.0009   18.3  15.7 2 0
26245 26247 166.369049  43.526777 166.378760  43.521640 -4.4180  0.9433 -4.3285  0.9528  8.82  3.29 14.62  5.89 121 555 1  0.0900   31.4 126.1 2 0
26262 26264 166.519650  42.880300 166.521860  42.884990 -0.1724 -0.3073 -0.1621 -0.3125 14.43  3.29 16.06  3.83 555 555 1  0.0115   17.9  19.0 2 0
26367 26368 166.999390  40.989290 166.998650  40.986660 -0.2210  0.0209 -0.2062  0.0183 12.07  2.68 16.18 -9.00 555 765 1  0.0150   11.0 197.0 2 0
26379 26385 166.999780  -5.157270 167.027280  -5.229780 -0.0631 -0.4401 -0.0564 -0.4356 13.18 -0.23 11.97  3.18 555 555 3  0.0081  279.0 159.3 2 0
26414 26415 167.195150  26.164180 167.195570  26.159110 -0.1891 -0.0396 -0.1869 -0.0388 15.87  3.26 15.27  3.10 555 555 1  0.0023   18.3 175.7 2 0
26471 26477 167.465740  12.618730 167.496400  12.635000 -0.1365  0.0863 -0.2038  0.0740 12.27  2.17 17.31  4.23 555 555 6  0.0684  122.6  61.5 2 0
26531 26534 167.760590  30.444740 167.771548  30.446016  0.5987 -0.2209  0.5908 -0.1977  9.87  3.28  8.31  2.54 555 121 1  0.0245   34.3  82.3 2 0
26552 26553 167.831029  43.417250 167.832023  43.417383 -0.6339 -0.4438 -0.6339 -0.4438 12.01  4.61 12.33  5.04 516 516 1  0.0000    4.0  70.0 2 0
26559 26562 167.845700  25.323510 167.862760  25.310420 -0.2600 -0.0160 -0.2557 -0.0141 18.86 -9.00 16.97  4.22 885 555 3  0.0047   72.8 130.3 2 0
26564 26576 167.906882  42.817593 167.953952  42.832105 -0.1189 -0.2428 -0.1254 -0.2394  8.26  1.24  7.19  1.04 121 121 1  0.0073  134.8  67.2 2 0
26692 26694 168.481770 -19.063590 168.486370 -19.057530 -0.2235  0.1091 -0.2182  0.1209 18.15  1.23 15.53  4.25 555 555 3  0.0129   26.8  35.7 2 0
26709 26710 168.594080  18.387300 168.594080  18.387300 -0.0841 -0.2970 -0.0841 -0.2970 16.60  3.24 16.60  3.24 555 555 2  0.0000    1.5 170.0 2 0
26719 26722 168.795524  73.476635 168.799605  73.475202 -0.4038  0.1121 -0.4017  0.1104 11.34  3.48  7.77  2.01 333 333 1  0.0027    7.0 125.0 2 0
26720 26721 168.597840 -22.742870 168.598388 -22.746934 -0.1909 -0.1030 -0.1984 -0.0817 12.42  2.37 10.19  1.47 444 222 1  0.0226   14.8 172.9 2 0
26765 26766 168.844590  -1.519390 168.844590  -1.519390 -0.0944 -0.2033 -0.0944 -0.2033 13.04  1.60 18.85 -9.00 555 576 4  0.0000   14.0  65.0 1 0
26930 26953 169.610250  45.866067 169.714080  45.770050 -0.1223 -0.2180 -0.1268 -0.2083  9.16 -9.00 15.51  3.56 121 555 1  0.0107  432.7 143.0 3 0
26995 26997 169.841809  -1.655632 169.844323  -1.654887 -0.2152 -0.1548 -0.2221 -0.1538  7.91  1.28  7.10  1.00 333 333 1  0.0070   10.0 108.0 2 0
27026 27027 169.949470  -1.403260 169.949240  -1.404940 -0.1109 -0.2091 -0.1109 -0.2091 19.15  3.93 17.87  3.78 576 555 4  0.0000    5.0 184.0 2 0
27131 27132 170.360684 -20.452590 170.361108 -20.453783  0.1785 -0.1152  0.1817 -0.1175 11.27  4.69  8.88  2.77 333 333 1  0.0039    7.0 140.0 2 0
27148 27149 170.442617  22.150255 170.442790  22.139140 -0.1958  0.0101 -0.1883  0.0106 10.97  1.60 18.10  4.20 222 555 1  0.0075   40.0 179.2 2 0
27182 27188 170.598330 -27.229180 170.610156 -27.226435 -0.3019  0.0656 -0.3200  0.0631 14.94  2.42 13.32  1.93 555 222 2  0.0183   39.1  75.4 2 0
27231 27234 170.913050  43.136940 170.919785  43.120762 -0.1512 -0.0729 -0.1516 -0.0738 16.40  3.92  8.94  1.27 555 222 1  0.0010   60.9 163.1 2 0
27298 27299 171.165020  23.516660 171.167100  23.516100 -0.3404 -0.0072 -0.3404 -0.0072 12.96  3.28 17.18  5.56 555 576 1  0.0000    7.5 104.0 2 0
27303 27306 171.320750  78.282870 171.372689  78.265715 -0.6361 -0.2067 -0.6382 -0.1724 12.56  3.52 12.19  3.49 555 222 6  0.0344   72.5 148.4 2 0
27350 27352 171.484030  65.317170 171.494920  65.337650 -0.2108 -0.2116 -0.2117 -0.2123 13.07  3.38 13.46  3.08 555 555 1  0.0011   75.5  12.5 2 0
27375 27376 171.584890  20.787480 171.589860  20.789680  0.1031 -0.2019  0.1019 -0.2012 17.27  3.53 13.54  2.37 555 555 1  0.0014   18.5  64.7 2 0
27425 27430 171.810762 -16.062079 171.815940 -16.075310 -0.1816 -0.1150 -0.1907 -0.1242 10.80  2.16 14.43  3.57 121 555 1  0.0129   50.9 159.4 2 0
27428 27429 171.817140 -13.142280 171.817140 -13.142280 -0.2873 -0.1170 -0.2873 -0.1170 15.70  4.07 15.70  4.07 555 555 1  0.0000    2.0  45.0 2 0
27479 27490 172.165040  64.565600 172.251530  64.498940 -0.2871 -0.0891 -0.3033 -0.0021 12.87  3.10 15.10  3.13 555 555 6  0.0885  274.7 150.9 2 0
27565 27566 172.517988  29.964631 172.529816  29.980231 -0.0828 -0.1993 -0.0820 -0.1986  6.90  0.60  9.48  1.35 121 222 1  0.0011   67.2  33.3 2 0
27611 27613 172.752400 -23.209490 172.762200 -23.214640  0.1499 -0.1037  0.1497 -0.1133 12.52  2.16 17.38  3.97 555 555 1  0.0096   37.4 119.8 2 0
27656 27657 172.935039  14.368223 172.937270  14.364502 -0.3279 -0.1887 -0.3284 -0.1901  9.14  2.08  6.33  1.13 333 333 1  0.0015   15.5 149.9 2 0
27734 27737 173.261895  13.309221 173.266510  13.304740 -0.2388 -0.0108 -0.2401 -0.0134  9.47  1.21 16.33  3.60 121 555 1  0.0029   22.8 134.9 2 0
27746 27749 173.340860  59.786820 173.343910  59.786280 -0.1713 -0.0415 -0.1698 -0.0477 18.13  4.49 18.63  4.53 555 555 1  0.0064    6.0 108.0 2 0
27883 27884 173.770430 -20.282560 173.772170 -20.290700 -0.2379  0.0486 -0.2320  0.0320 13.80  3.72 19.23  5.29 555 886 1  0.0176   29.9 168.7 1 0
27985 27990 174.263710  60.351250 174.291010  60.354710  0.2652 -0.2123  0.2631 -0.2154 15.14  3.73 17.07  4.31 555 555 1  0.0037   50.2  75.6 2 0
28026 28031 174.405120  40.921200 174.429950  40.883690 -0.1800 -0.0088 -0.2632 -0.0392 16.14  3.57 16.34  4.22 555 555 6  0.0886  151.0 153.4 2 0
28036 28037 174.458030  41.833080 174.461651  41.825602  0.0529 -0.1910  0.0635 -0.1914 15.08  4.04  9.81  1.45 555 121 1  0.0106   28.6 160.2 2 0
28048 28053 174.488860  -1.590310 174.496268  -1.599434 -0.3105  0.1312 -0.3042  0.1321 16.63  5.25  7.61  1.07 555 121 1  0.0064   42.3 140.9 2 0
28086 28087 174.683711  45.107493 174.687086  45.108416 -0.5773  0.0015 -0.5940  0.0151  8.23  1.72  6.53 -9.00 333 333 5  0.0215   10.0  76.0 2 0
28153 28155 174.972221 -20.752467 174.966350 -20.735120 -0.0119 -0.2152 -0.0124 -0.2132  9.89  1.51 15.17  3.48 121 555 1  0.0021   65.5 342.4 2 0
28197 28198 175.137030 -16.562100 175.137660 -16.563370 -0.3141  0.0846 -0.2666 -0.0155 11.27  2.19 11.27  2.38 555 555 1  0.1108    4.5 158.0 2 0
28208 28236 175.194720  39.339980 175.316401  39.318628 -0.1891 -0.1228 -0.1346 -0.1971 12.89  1.67 12.76  1.73 555 222 6  0.0921  347.4 102.8 2 0
28215 28216 175.203730 -20.927210 175.212510 -20.944190 -0.2357 -0.2267 -0.2385 -0.2293 14.67  3.16 13.10  2.73 555 555 1  0.0038   67.9 154.2 2 0
